province;red;green;blue;name;x;
3675;52;110;30;Bones_Entrance;;
3676;52;120;30;Magram_Village;;
3677;52;130;30;Shadowbreak_Ravine;;
3678;52;140;30;Cenarion_Wildwood;;
3679;52;150;30;Wildlands_Shrine_of_Elune;;
3680;52;160;30;Cenarion_Plains;;
3681;52;170;30;Wildland_Outskirts;;
3682;52;180;30;Northern_Kodo_Graveyard;;
3683;52;190;30;S__Last_Forest;;
3684;52;200;30;Last_Forest;;
3685;54;100;30;Ethel_Rethor;;
3686;54;110;30;Flayers_Point;;
3687;54;120;30;N__Last_Forest;;
3688;54;130;30;Nijel_Outskirts;;
3689;54;140;30;E__Last_Forest;;
3690;54;150;30;Kormeks_Hut;;
3691;54;160;30;Thunder_Axe_Expanse;;
3692;54;170;30;Desolace_N_Plains_I;;
3693;54;180;30;Desolace_N_Plains_II;;
3694;54;190;30;Flayer_Coast;;
3695;54;200;30;Desolace_Mulgore_Pass;;
3696;56;100;30;Blades_Edge_Approach;;
3697;56;110;30;Crumbling_Rise;;
3698;56;120;30;Bladespire_Grounds;;
3699;56;130;30;Apexis_Dens;;
3700;56;140;30;Stonefall_Ridge;;
3701;56;150;30;Bloodmaul_Passage;;
3702;56;160;30;Thundering_Ridge;;
3703;56;170;30;Crystal_Hills;;
3704;56;180;30;Blackwood;;
3705;56;190;30;Ravens_Perch;;
3706;56;200;30;Razorfall;;
3707;10;160;200;Blank;;
3708;20;160;200;Blank;;
3709;30;160;200;Blank;;
3710;40;160;200;Blank;;
3711;50;160;200;Blank;;
3712;60;160;200;Blank;;
3713;70;160;200;Blank;;
3714;80;160;200;Blank;;
3715;90;160;200;Blank;;
3716;100;160;200;Blank;;
3717;10;165;200;The_Swirling_Depths;;
3718;20;165;200;The_Shrouded_Sea;;
3719;30;165;200;The_North_Sea;;
3720;40;165;200;The_Sanguine_Abyss;;
3721;50;165;200;Azure_Sea;;
3722;60;165;200;The_Scalding_Expanse;;
3723;70;165;200;The_Shrouded_Expanse;;
3724;80;165;200;The_Serene_Depths;;
3725;90;165;200;The_Desolate_Expanse;;
3726;100;165;200;The_Frigid_Expanse;;
3727;10;170;200;Blank;;
3728;20;170;200;The_Great_Sea;;
3729;30;170;200;Frigid_Depths;;
3730;40;170;200;Blank;;
3731;50;170;200;Blank;;
3732;60;170;200;Blank;;
3733;70;170;200;Blank;;
3734;80;170;200;Blank;;
3735;90;170;200;Blank;;
3736;100;170;200;Blank;;
3737;10;175;200;The_Forgotten_Sea;;
3738;20;175;200;The_Relentless_Deep;;
3739;30;175;200;The_Savage_Expanse;;
3740;40;175;200;The_Lost_Sea;;
3741;200;80;90;Blank;;
3742;100;200;190;Gloom_Lake;;
3743;110;200;190;Lake_Telaar;;
3744;120;200;190;Lake_of_Souls;;
3745;130;200;190;Lake_Tuurem;;
3746;140;200;190;Lake_Embar;;
3747;150;200;190;Crystal_Lake;;
3748;58;170;30;Upper_Highmaul;;
3749;58;180;30;Lower_Highmaul;;
3750;58;190;30;Broken_Precipice;;
3751;58;200;30;Ancestral_Grounds;;
3752;60;110;30;Warsong_Harbor;;
3753;60;120;30;Oshugun;;
3754;60;130;30;Anshallar_Fields;;
3755;60;140;30;Telaar;;
3756;60;150;30;Pale_Caverns;;
3757;60;160;30;Mokgol_Outpost;;
3758;60;170;30;Bloodwood;;
3759;60;180;30;Ring_of_Blood;;
3760;60;190;30;Elemental_Plateau;;
3761;60;200;30;Snarlpaw_Ridge;;
3762;62;110;30;Stonecrag_Gorge;;
3763;62;120;30;Gloomspore_Bog;;
3764;62;130;30;Margoks_Overwatch;;
3765;62;140;30;Shattrath_City;;
3766;62;150;30;Hallvalor;;
3767;62;160;30;Gulrok;;
3768;62;170;30;Telmor;;
3769;62;180;30;Court_of_Souls;;
3770;62;190;30;Auchindoun;;
3771;62;200;30;Lower_Shattrath;;
3772;64;110;30;Tuurem;;
3773;64;120;30;Arunna;;
3774;64;130;30;Tomb_of_Lights;;
3775;64;140;30;Shadowtomb;;
3776;64;150;30;Dounrem;;
3777;64;160;30;Shaethent_Crossing;;
3778;64;170;30;Daggerjaw_Intrusion;;
3779;64;180;30;Orunai_Coast;;
3780;64;190;30;Remluta;;
3781;64;200;30;Orunai_Village;;
3782;66;110;30;Shattered_Front;;
3783;66;120;30;Bonechewer_Village;;
3784;66;130;30;Temple_of_Shanaar;;
3785;66;140;30;Hellfire_Citadel;;
3786;66;150;30;Zorammarsh;;
3787;66;160;30;Zangarra;;
3788;66;170;30;Shattered_Coast;;
3789;66;180;30;Fangrila;;
3790;66;190;30;Tanaan_Thicket;;
3791;66;200;30;Kilsorrow_Village;;
3792;68;110;30;Dark_Portal_Draenor;;
3793;68;120;30;Gordal_Fortress;;
3794;68;130;30;Howling_Ravine;;
3795;68;140;30;Gulvar;;
3796;68;150;30;Lunarfall;;
3797;68;160;30;Gloomshade_Grove;;
3798;68;170;30;Anguish_Fortress;;
3799;68;180;30;Elodor;;
3800;68;190;30;Embaari_Village;;
3801;68;200;30;Burial_Fields;;
3802;62;100;30;Ashran;;
3803;64;100;30;Fields_of_Talador;;
3804;66;100;30;Shilmerni_Keep;;
3805;68;100;30;Throne_of_Kiljaeden;;
3806;70;100;30;Karabor;;
3807;70;110;30;Ceremonial_Grounds;;
3808;70;120;30;Shimmering_Woods;;
3809;70;130;30;Shimmermoor;;
3810;70;140;30;Shazgul;;
3811;70;150;30;Socrethars_Rise;;
3812;70;160;30;Darktide_Roost;;
3813;70;170;30;Sethekk_Hollow;;
3814;70;180;30;Veil_Akraz;;
3815;70;190;30;Bladefist_Hold;;
3816;70;200;30;Veil_Moro;;
3817;72;100;30;Skettis;;
3818;72;110;30;Writhing_Mire;;
3819;72;120;30;Skyreach;;
3820;72;130;30;Howling_Crag;;
3821;72;140;30;Bloodmane_Valley;;
3822;72;150;30;Veil_Zekk;;
3823;72;160;30;Bloodmane_Point;;
3824;72;170;30;Southport;;
3825;72;180;30;Evermorn_Springs;;
3826;72;190;30;Bastion_Rise;;
3827;72;200;30;Crackling_Hills;;
3828;74;100;30;Beastwatch;;
3829;74;110;30;Tangleheart;;
3830;74;120;30;Highpass;;
3831;74;130;30;Stonemaul_Arena;;
3832;74;140;30;Stonerot_Valley;;
3833;74;150;30;Steam_Pools;;
3834;74;160;30;Ore_Pits;;
3835;74;170;30;Gronn_Canyon;;
3836;74;180;30;Blackrock_Foundry;;
3837;74;190;30;Writhing_Ridge;;
3838;74;200;30;Overgrown_Ridge;;
3839;76;100;30;Everbloom_Shore;;
3840;76;110;30;Everbloom_Rise;;
3841;76;120;30;Everbloom_Wilds;;
3842;76;130;30;Blackrock_Lighthouse;;
3843;76;140;30;Blackrock_Docks;;
3844;76;150;30;Evertoss_Ridge;;
3845;76;160;30;Crystalline_Shore;;
3846;76;170;30;Blightstone;;
3847;76;180;30;The_Pits;;
3848;76;190;30;Crystalwood;;
3849;76;200;30;Plains_of_Farahlon;;
3850;78;100;30;Farafall;;
3851;78;110;30;Embaari_Hills;;
3852;78;120;30;Magnarok;;
3853;78;130;30;The_Colossals_Fall;;
3854;78;140;30;The_Crackling_Plains;;
3855;78;150;30;Thundering_Drift;;
3856;78;160;30;Gromgar;;
3857;78;170;30;Frostbitten_Ridge;;
3858;78;180;30;Snowfang_Plains;;
3859;78;190;30;Frostwall;;
3860;78;200;30;Stonefang_Outpost;;
3861;80;100;30;Daggermaw_Plains;;
3862;80;110;30;Daggermaw_Ravine;;
3863;80;120;30;Bladespire_Citadel;;
3864;80;130;30;Bladefall_Ridge;;
3865;80;140;30;Ice_cracked_Expanse;;
3866;80;150;30;Bloodmaul_Hills;;
3867;80;160;30;Worgol;;
3868;80;170;30;Snowblown_Retreat;;
3869;10;180;200;Western_Zangar_Sea;;
3870;20;180;200;Bladespire_Deep;;
3871;30;180;200;Sea_of_Worgol;;
3872;40;180;200;Blank;;
3873;50;180;200;Tangledeep;;
3874;60;180;200;Farahlon_Swell;;
3875;70;180;200;Polluted_Sea;;
3876;80;180;200;Everbloom_Gap;;
3877;90;180;200;Crystalline_Sea;;
3878;100;180;200;Frigid_Cleft;;
3879;10;185;200;Blank;;
3880;20;185;200;Blank;;
3881;30;185;200;Blank;;
3882;40;185;200;Sea_of_Arak;;
3883;50;185;200;Blank;;
3884;60;185;200;Polluted_Depths;;
3885;70;185;200;Magnarok_Rift;;
3886;80;185;200;Highmaul_Nadir;;
3887;90;185;200;Gulf_of_Ashran;;
3888;100;185;200;Blank;;
3889;10;190;200;Elodori_Coast;;
3890;20;190;200;Darktide_Depths;;
3891;30;190;200;Karabori_Coast;;
3892;40;190;200;Tanaan_Cleft;;
3893;50;190;200;Eastern_Zangar_Sea;;
3894;60;190;200;Sea_of_Shadows;;
3895;70;190;200;Bloodmane_Sea;;
3896;80;190;200;Blank;;
3897;90;190;200;Telmor_Sea;;
3898;100;190;200;Warsong_Swell;;
3899;10;150;190;Blank;;
3900;20;150;190;Blank;;
3901;30;150;190;Swirling_Gulf;;
3902;40;150;190;Blank;;
3903;50;150;190;Blank;;
3904;60;150;190;Blank;;
3905;70;150;190;Stormy_Expanse;;
3906;80;150;190;Blank;;
3907;90;150;190;Blank;;
3908;100;150;190;Blank;;
3909;10;155;190;Blank;;
3910;20;155;190;Blank;;
3911;30;155;190;Blank;;
3912;40;155;190;Blank;;
3913;50;155;190;Blank;;
3914;60;155;190;Blank;;
3915;70;155;190;Blank;;
3916;80;155;190;Blank;;
3917;90;155;190;Blank;;
3918;100;155;190;Blank;;
3919;10;160;190;Blank;;
3920;20;160;190;Blank;;
3921;30;160;190;Blank;;
3922;40;160;190;Blank;;
3923;50;160;190;Blank;;
3924;60;160;190;Blank;;
3925;70;160;190;Blank;;
3926;80;160;190;Blank;;
3927;90;160;190;Blank;;
3928;100;160;190;Blank;;
3929;10;165;190;Blank;;
3930;20;165;190;Blank;;
3931;30;165;190;Blank;;
3932;40;165;190;Blank;;
3933;50;165;190;Blank;;
3934;60;165;190;Blank;;
3935;70;165;190;Blank;;
3936;80;165;190;Blank;;
3937;90;165;190;Blank;;
3938;100;165;190;Blank;;
3939;10;170;190;Blank;;
3940;20;170;190;Blank;;
3941;30;170;190;Blank;;
3942;40;170;190;Blank;;
3943;50;170;190;Blank;;
3944;60;170;190;Blank;;
3945;70;170;190;Blank;;
3946;80;170;190;Blank;;
3947;90;170;190;Blank;;
3948;100;170;190;Blank;;
3949;10;175;190;Blank;;
3950;20;175;190;Blank;;
3951;30;175;190;Blank;;
3952;80;180;30;Grommashar;;
3953;80;190;30;Zethgol;;
3954;80;200;30;Ruins_of_Kranak;;
3955;52;139;93;The_Abyssal_Shelf;;
3956;33;78;54;Void_Ridge;;
3957;46;122;82;Shatter_Point;;
3958;38;99;66;Stonewall_Canyon;;
3959;34;88;59;Expedition_Point;;
3960;40;175;190;Blank;;
3961;50;175;190;Sinster_Waters;;
3962;60;175;190;Blank;;
3963;70;175;190;Blank;;
3964;80;175;190;Blank;;
3965;90;175;190;Waters_of_Hozu_Mozu;;
3966;100;175;190;Jorundall_Swell;;
3967;10;180;190;Verdant_Waters;;
3968;20;180;190;Blank;;
3969;30;180;190;Sparkling_Depths;;
3970;40;180;190;Sea_of_TelAbim;;
3971;50;180;190;Blank;;
3972;60;180;190;Ossein_Deep;;
3973;70;180;190;Blank;;
3974;80;180;190;Blank;;
3975;90;180;190;Skullmound_Depths;;
3976;100;180;190;Bilgewater_Expanse;;
3977;10;185;190;Sea_of_Kezan;;
3978;20;185;190;Vashjelan_Waters;;
3979;30;185;190;Defiled_Depths;;
3980;40;185;190;Blank;;
3981;50;185;190;Blank;;
3982;60;185;190;Blank;;
3983;70;185;190;Zinazshari_Deep;;
3984;80;185;190;Blank;;
3985;90;185;190;Blank;;
3986;100;185;190;Blank;;
3987;10;190;190;Highmountain_Waters;;
3988;20;190;190;Sea_of_Shaladrassil;;
3989;30;190;190;Gloaming_Depths;;
3990;40;190;190;Suramar_Coast;;
3991;50;190;190;Blank;;
3992;60;190;190;Shattered_Deep;;
3993;70;190;190;Blank;;
3994;80;190;190;Stormsong_Waters;;
3995;90;190;190;Gulf_of_Freehold;;
3996;100;190;190;Sea_of_Storms;;
3997;10;100;135;Tideskorn_Waters;;
3998;20;100;135;Watchers_Deep;;
3999;30;100;135;Blank;;
4000;40;100;135;Tirasian_Waters;;
4001;50;100;135;Crimson_Sea;;
4002;60;100;135;Blank;;
4003;70;100;135;Blank;;
4004;80;100;135;Blank;;
4005;90;100;135;Sea_of_Drust;;
4006;100;100;135;Sundered_Sea;;
4007;10;105;135;Bay_of_Kings;;
4008;20;105;135;Blank;;
4009;30;105;135;Blank;;
4010;40;105;135;Sea_of_Xibala;;
4011;50;105;135;Blank;;
4012;60;105;135;Blank;;
4013;70;105;135;Blank;;
4014;80;105;135;Blank;;
4015;90;105;135;Blank;;
4016;100;105;135;Slithering_Deep;;
4017;10;110;135;Blank;;
4018;20;110;135;Blank;;
4019;30;110;135;Necrotic_Waters;;
4020;40;110;135;Blank;;
4021;50;110;135;Blank;;
4022;60;110;135;Voldun_Depths;;
4023;70;110;135;Blank;;
4024;80;110;135;Blank;;
4025;90;110;135;Blank;;
4026;100;110;135;Misty_Shallow;;
4027;10;115;135;Blank;;
4028;20;115;135;Rift_of_Thunder;;
4029;30;115;135;Windward_Sea;;
4030;40;115;135;Devilsaur_Shallows;;
4031;50;115;135;Moonwater_Deep;;
4032;60;115;135;Venomous_Depths;;
4033;70;115;135;Swarming_Gap;;
4034;80;115;135;Blacktusk_Sea;;
4035;90;115;135;Pinkblossom_Shallow;;
4036;100;115;135;Whispering_Cleft;;
4037;10;120;135;Blank;;
4038;20;120;135;Sea_of_Paradise;;
4039;30;120;135;Blank;;
4040;40;120;135;Blank;;
4041;50;120;135;Blank;;
4042;60;120;135;Blank;;
4043;70;120;135;Blank;;
4044;80;120;135;Blank;;
4045;90;120;135;Blank;;
4046;100;120;135;Blank;;
4047;10;125;135;Basilisk_Gulf;;
4048;20;125;135;Sea_of_Lapidis;;
4049;30;125;135;Rusty_Gulf;;
4050;40;125;135;Ungol_Depths;;
4051;50;125;135;Blood_Gap;;
4052;60;125;135;Booty_Sea;;
4053;70;125;135;Sea_of_Plunder;;
4054;80;125;135;Blank;;
4055;90;125;135;Blank;;
4056;100;125;135;Blank;;
4057;82;100;30;Moss_Point;;
4058;82;110;30;Slithering_Ridge;;
4059;82;120;30;Seething_Ogre_Ruins;;
4060;82;130;30;Seething_Temple;;
4061;82;140;30;Seething_Shore;;
4062;82;150;30;Southpoint;;
4063;82;160;30;Southpoint_Markets;;
4064;82;170;30;Molten_Cay;;
4065;82;180;30;Hozu_Mozu;;
4066;82;190;30;Ape_Ridge;;
4067;82;200;30;TelMonke;;
4068;84;100;30;Banana_Forest;;
4069;84;110;30;TelAbim;;
4070;84;120;30;Banana_Hills;;
4071;84;130;30;Verdant_Wilds;;
4072;84;140;30;Skullmound;;
4073;84;150;30;Crushskull_Hill;;
4074;84;160;30;Mount_Kajaro;;
4075;84;170;30;Kajaro_Lowlands;;
4076;84;180;30;Undermine_Shore;;
4077;84;190;30;Crapopolis;;
4078;84;200;30;Rocketzan;;
4079;86;100;30;Port_Kajaro;;
4080;86;110;30;Kajamine_Tunnel;;
4081;86;120;30;Drudgetown;;
4082;86;130;30;First_Bank_of_Kezan;;
4083;86;140;30;KTC_Headquarters;;
4084;86;150;30;Gallywixs_Villa;;
4085;86;160;30;Bilgewater_Port;;
4086;86;170;30;Bilgewater_Town;;
4087;86;180;30;Volcanic_Runoff;;
4088;86;190;30;Mount_Kaja;;
4089;86;200;30;Whispering_Reef;;
4090;88;100;30;Bilgtrade;;
4091;88;110;30;Isle_of_Arkkorah;;
4092;88;120;30;Scalebeards_Cave;;
4093;88;130;30;Skittering_Hollow;;
4094;88;140;30;Dread_Hollow;;
4095;88;150;30;Frozen_Keep;;
4096;88;160;30;Snowblown_Ridge;;
4097;88;170;30;No_Mans_Land;;
4098;88;180;30;Quarry;;
4099;88;190;30;Workshop;;
4100;88;200;30;Infested_Keep;;
4101;90;100;30;Courtyard_of_the_Ancients;;
4102;90;110;30;Path_of_the_Titans;;
4103;90;120;30;Chamber_of_Ancient_Relics;;
4104;90;130;30;Jorundall;;
4105;90;140;30;Havenswood;;
4106;90;150;30;Castle_Haven;;
4107;90;160;30;Crestfall;;
4108;90;170;30;Tol_Dagor;;
4109;90;180;30;Tol_Ronal;;
4110;90;190;30;Frostsabre;;
4111;90;200;30;Balor;;
4112;92;100;30;Mubimo_Pits;;
4113;92;110;30;Glave_Isle;;
4114;92;120;30;Zasole;;
4115;92;130;30;ShenDo;;
4116;92;140;30;Darkspear_Hold;;
4117;92;150;30;Rotting_Mire;;
4118;92;160;30;Glave_Wilds;;
4119;92;170;30;Misty_Shores;;
4120;92;180;30;Bone_Ridge;;
4121;92;190;30;Snowblossom_Isle;;
4122;92;200;30;Boneshorn_Coast;;
4123;94;100;30;Devilsaur_Isle;;
4124;94;110;30;Ordon_Sanctuary;;
4125;94;120;30;Firewalkers_Path;;
4126;94;130;30;Firewalkers_Landing;;
4127;94;140;30;Celestial_Court;;
4128;94;150;30;Croaking_Hollow;;
4129;94;160;30;The_Blazing_Way;;
4130;94;170;30;Gillijim;;
4131;94;180;30;Skullcrack_Lair;;
4132;94;190;30;UnGol_Ruins;;
4133;94;200;30;Kunza_Kunza;;
4134;96;100;30;Bootytown;;
4135;96;110;30;Bloodsail;;
4136;96;120;30;Northpoint;;
4137;96;130;30;Fools_Ridge;;
4138;96;140;30;Bloodbush;;
4139;96;150;30;Rustpoint;;
4140;96;160;30;Galstone;;
4141;96;170;30;Igchairo;;
4142;96;180;30;Temple_of_Drosu;;
4143;96;190;30;Hezre;;
4144;96;200;30;Shrine_of_Jigomer;;
4145;98;100;30;Hilmawas_Growth;;
4146;98;110;30;Rolzi;;
4147;98;120;30;Darkspear_Post;;
4148;98;130;30;Squelching_Pits;;
4149;98;140;30;Fetid_Mounds;;
4150;98;150;30;Rotten_Shore;;
4151;98;160;30;Joozis_Shrine;;
4152;98;170;30;Black_Jungle;;
4153;98;180;30;Xeke_Wilds;;
4154;98;190;30;Glave_Island_Complex;;
4155;98;200;30;Snowblossom_Farms;;
4156;10;130;135;Blank;;
4157;20;130;135;Blank;;
4158;30;130;135;Blank;;
4159;40;130;135;Blank;;
4160;50;130;135;Blank;;
4161;60;130;135;Blank;;
4162;70;130;135;Blank;;
4163;80;130;135;Blank;;
4164;90;130;135;Blank;;
4165;100;130;135;Blank;;
4166;10;135;135;Blank;;
4167;20;135;135;Blank;;
4168;30;135;135;Blank;;
4169;40;135;135;Mevrash_Expanse;;
4170;50;135;135;Zofelia_Deep;;
4171;60;135;135;Rythera_Deep;;
4172;70;135;135;Nedrill_Sea;;
4173;80;135;135;Blank;;
4174;90;135;135;Blank;;
4175;100;135;135;Blank;;
4176;10;140;135;Blank;;
4177;20;140;135;Blank;;
4178;30;140;135;Blank;;
4179;40;140;135;Blank;;
4180;50;140;135;Blank;;
4181;60;140;135;Blank;;
4182;70;140;135;Blank;;
4183;80;140;135;Blank;;
4184;90;140;135;Blank;;
4185;100;140;135;Miverus_Depths;;
4186;10;145;135;Blank;;
4187;20;145;135;Israstrix_Gulf;;
4188;30;145;135;Gulf_of_Foxilya;;
4189;40;145;135;Sea_of_Ketris;;
4190;50;145;135;Rhelloda_Abyss;;
4191;60;145;135;Blank;;
4192;70;145;135;Blank;;
4193;80;145;135;Blank;;
4194;90;145;135;Zontha_Expanse;;
4195;100;145;135;Waters_of_Zaxrose;;
4196;10;150;135;Vonseria_Deep;;
4197;20;150;135;Vunsella_Sea;;
4198;30;150;135;Arizin_Swell;;
4199;40;150;135;Ozerre_Sea;;
4200;50;150;135;Nagifes_Sea;;
4201;60;150;135;Eralina_Deep;;
4202;70;150;135;Gulf_of_Ulfalix;;
4203;80;150;135;Hansaro_Sea;;
4204;90;150;135;Blank;;
4205;100;150;135;Blank;;
4206;10;155;135;Blank;;
4207;20;155;135;Blank;;
4208;30;155;135;The_Forbidding_Sea;;
4209;40;155;135;Blank;;
4210;50;155;135;Rartek_Reef;;
4211;60;155;135;Blank;;
4212;70;155;135;Blank;;
4213;80;155;135;Stinging_Depths;;
4214;90;155;135;Shadow_Deep;;
4215;100;155;135;Lordanel_Rift;;
4216;10;160;135;Blank;;
4217;20;160;135;Blank;;
4218;30;160;135;Blank;;
4219;40;160;135;Forlorn_Expanse;;
4220;50;160;135;Blank;;
4221;60;160;135;Blank;;
4222;70;160;135;Blank;;
4223;80;160;135;Exarsan_Waters;;
4224;90;160;135;Lucent_Waters;;
4225;100;160;135;Atakun_Gulf;;
4226;10;165;135;Zetran_Swell;;
4227;20;165;135;Sea_of_Olfessi;;
4228;30;165;135;Depths_of_Halder;;
4229;40;165;135;Emania_Sea;;
4230;50;165;135;Blank;;
4231;60;165;135;Hugari_Cleft;;
4232;100;100;30;Grand_Promenade;;
4233;100;110;30;Lunastre_Estate;;
4234;100;120;30;The_Waning_Crescent;;
4235;100;130;30;Evermoon_Commons;;
4236;100;140;30;Shimmershade_Gardens;;
4237;100;150;30;Terrace_of_Order;;
4238;100;160;30;Terrace_of_Enlightenment;;
4239;100;170;30;Moonlit_Causeway;;
4240;100;180;30;Court_of_Stars;;
4241;100;190;30;Twilight_Vineyards;;
4242;100;200;30;Shaldorei_Terrace;;
4243;102;100;30;Thorims_Peak;;
4244;102;110;30;Hafrs_Fall;;
4245;102;120;30;Watchmans_Rock;;
4246;102;130;30;Tideskorn_Harbor;;
4247;102;140;30;Nastrondir;;
4248;102;150;30;Azuregale_Bay;;
4249;102;160;30;Deadwood_Landing;;
4250;102;170;30;Soul_Ruin;;
4251;102;180;30;Infernal_Causeway;;
4252;102;190;30;The_Creeping_Grotto;;
4253;102;200;30;Darkstone_Isle;;
4254;104;100;30;Vengeance_Point;;
4255;104;110;30;Broken_Valley;;
4256;104;120;30;Garrison_of_the_Fel;;
4257;104;130;30;Coast_of_Anguish;;
4258;104;140;30;The_Lost_Temple;;
4259;104;150;30;Felrage_Strand;;
4260;104;160;30;Darkfeather_Valley;;
4261;104;170;30;Whitewater_Wash;;
4262;104;180;30;Sylvan_Falls;;
4263;104;190;30;Howling_Hills;;
4264;104;200;30;Misty_Coast;;
4265;106;100;30;Field_of_Dreamers;;
4266;106;110;30;Wardens_Approach;;
4267;106;120;30;Watchers_Isle_Beach_II;;
4268;106;130;30;Beast_Dens;;
4269;106;140;30;Watchers_Point;;
4270;106;150;30;Onetheran;;
4271;106;160;30;Segessix;;
4272;106;170;30;Migarres;;
4273;106;180;30;Levsykan;;
4274;106;190;30;Ulfalix;;
4275;106;200;30;Zutriss;;
4276;108;100;30;Libavin;;
4277;108;110;30;Oxistryia;;
4278;108;120;30;Halder;;
4279;108;130;30;Setridion;;
4280;108;140;30;Horises;;
4281;108;150;30;Nonsassian;;
4282;108;160;30;Maxraske;;
4283;108;170;30;Fertantra;;
4284;108;180;30;Sixrest;;
4285;108;190;30;Orykse;;
4286;108;200;30;Roshexia;;
4287;110;100;30;Istorstra;;
4288;110;110;30;Otharada;;
4289;110;120;30;Hugari;;
4290;110;130;30;Yltarstria;;
4291;110;140;30;Mexasrit;;
4292;110;150;30;Emania;;
4293;110;160;30;Rithynra;;
4294;110;170;30;Rartek;;
4295;110;180;30;Lyvsedra;;
4296;110;190;30;Israstrix;;
4297;110;200;30;Rynthas;;
4298;112;100;30;Minokra;;
4299;112;110;30;Humines;;
4300;112;120;30;Atocin;;
4301;112;130;30;Lufazes;;
4302;112;140;30;Ebasion;;
4303;112;150;30;Sigemion;;
4304;112;160;30;Arizin;;
4305;112;170;30;Sygtera;;
4306;112;180;30;Kirarron;;
4307;112;190;30;Hirevion;;
4308;112;200;30;Onaddan;;
4309;114;100;30;Lahelan;;
4310;114;110;30;Uzysia;;
4311;114;120;30;Leivazun;;
4312;114;130;30;Ogini;;
4313;114;140;30;Atryll;;
4314;114;150;30;Zebil;;
4315;114;160;30;Lehymian;;
4316;114;170;30;Dridazan;;
4317;114;180;30;Myldon;;
4318;114;190;30;Dalgim;;
4319;114;200;30;Foxilya;;
4320;116;100;30;Ezyrun;;
4321;116;110;30;Sythorsia;;
4322;116;120;30;Emidian;;
4323;116;130;30;Zogtil;;
4324;116;140;30;Ascegos;;
4325;116;150;30;Vurre;;
4326;116;160;30;Hirtid;;
4327;116;170;30;Ibazion;;
4328;116;180;30;Uderra;;
4329;116;190;30;Canvia;;
4330;116;200;30;Ozerre;;
4331;118;100;30;Evsyka;;
4332;118;110;30;Veldyina;;
4333;118;120;30;Savric;;
4334;118;130;30;Moshosk;;
4335;118;140;30;Almeligos;;
4336;118;150;30;Histigos;;
4337;118;160;30;Zontha;;
4338;118;170;30;Holvermil;;
4339;118;180;30;Izemion;;
4340;118;190;30;Erimagos;;
4341;118;200;30;Nihesi;;
4342;120;100;30;Elgudan;;
4343;120;110;30;Nubenion;;
4344;120;120;30;Miverus;;
4345;120;130;30;Thavon;;
4346;120;140;30;Risevus;;
4347;120;150;30;Gennizen;;
4348;120;160;30;Arozen;;
4349;120;170;30;Vildela;;
4350;120;180;30;Wavolix;;
4351;120;190;30;Cezat;;
4352;120;200;30;Terati;;
4353;122;100;30;Tinovus;;
4354;122;110;30;Thizorus;;
4355;122;120;30;Zaxrose;;
4356;122;130;30;Rhelloda;;
4357;122;140;30;Hesoll;;
4358;122;150;30;Lostarin;;
4359;122;160;30;Mazhira;;
4360;122;170;30;Rythera;;
4361;122;180;30;Nedrill;;
4362;122;190;30;Nasovi;;
4363;122;200;30;Vunsella;;
4364;124;100;30;Hyamyro;;
4365;124;110;30;Nehessian;;
4366;124;120;30;Avezu;;
4367;124;130;30;Renokra;;
4368;124;140;30;Ziris;;
4369;124;150;30;Ynodia;;
4370;124;160;30;Hethotra;;
4371;124;170;30;Lathreca;;
4372;124;180;30;Sibalian;;
4373;124;190;30;Tesevun;;
4374;124;200;30;Alverod;;
4375;126;100;30;Sirtezat;;
4376;126;110;30;Sathorin;;
4377;126;120;30;Vonseria;;
4378;126;130;30;Volfesra;;
4379;126;140;30;Sakunix;;
4380;126;150;30;Zastras;;
4381;126;160;30;Atakun;;
4382;126;170;30;Hostrax;;
4383;126;180;30;Kefera;;
4384;126;190;30;Valkin;;
4385;126;200;30;Raemeron;;
4386;128;100;30;Zasevusi;;
4387;128;110;30;Nehakan;;
4388;128;120;30;Ketris;;
4389;128;130;30;Sirrax;;
4390;128;140;30;Vamenix;;
4391;128;150;30;Thorexa;;
4392;128;160;30;Yevagos;;
4393;128;170;30;Gauroka;;
4394;128;180;30;Thaurin;;
4395;128;190;30;Zirgomu;;
4396;128;200;30;Nevorin;;
4397;130;100;30;Addalimu;;
4398;130;110;30;Phylore;;
4399;130;120;30;Myndythan;;
4400;130;130;30;Potenax;;
4401;130;140;30;Agozika;;
4402;130;150;30;Limsyla;;
4403;130;160;30;Igoddmu;;
4404;130;170;30;Ormi;;
4405;130;180;30;Salnokra;;
4406;130;190;30;Nagifes;;
4407;151;70;77;Blood_Furnace;;
4408;52;113;81;Valley_of_Bones;;
4409;44;93;67;Spinebreaker_Pass;;
4410;43;94;68;The_Path_of_Anguish;;
4411;40;108;72;Reavers_Fall;;
4412;53;143;95;Felspark_Ravine;;
4413;186;158;49;The_Path_of_Glory;;
4414;60;168;111;Thornfang_Hills;;
4415;69;136;101;Dustquill_Ravine;;
4416;83;165;122;Shanaari_Wastes;;
4417;80;156;116;Cenarion_Post;;
4418;168;75;83;Northern_Rampart;;
4419;204;93;102;The_Overlook;;
4420;130;48;55;Southern_Rampart;;
4421;60;118;88;Gorgaz_Outpost;;
4422;20;200;100;Magtheridons_Lair;;
4423;21;184;96;Shattered_Halls;;
4424;204;105;113;Broken_Hill;;
